id,path,label
TUDKEGFW,./train/TUDKEGFW.ogg,fake
COEKTPUD,./train/COEKTPUD.ogg,real
CMIBUIQL,./train/CMIBUIQL.ogg,real
VXRORUOH,./train/VXRORUOH.ogg,real
CGRYCLGU,./train/CGRYCLGU.ogg,real
FJIQRIEQ,./train/FJIQRIEQ.ogg,fake
TSJSQKMB,./train/TSJSQKMB.ogg,real
LKYZCSHI,./train/LKYZCSHI.ogg,fake
QWSFPKDW,./train/QWSFPKDW.ogg,fake
ONHSOMCL,./train/ONHSOMCL.ogg,real
SOHUKWWN,./train/SOHUKWWN.ogg,real
KRFOWAGO,./train/KRFOWAGO.ogg,real
XRAOJHKJ,./train/XRAOJHKJ.ogg,real
GWVVMTXY,./train/GWVVMTXY.ogg,real
POCARTVH,./train/POCARTVH.ogg,fake
TDPGKGJF,./train/TDPGKGJF.ogg,real
XYEYDINI,./train/XYEYDINI.ogg,real
JTUJRYKL,./train/JTUJRYKL.ogg,fake
LBYYPDID,./train/LBYYPDID.ogg,fake
WLUDEKFH,./train/WLUDEKFH.ogg,fake
YYMUVYCY,./train/YYMUVYCY.ogg,fake
RISNXQGY,./train/RISNXQGY.ogg,fake
MWQAMDEG,./train/MWQAMDEG.ogg,real
QFEZGPWD,./train/QFEZGPWD.ogg,fake
EQOXEKSH,./train/EQOXEKSH.ogg,real
VVHDZXXY,./train/VVHDZXXY.ogg,fake
KOBHEUIJ,./train/KOBHEUIJ.ogg,real
DCVFQQJT,./train/DCVFQQJT.ogg,fake
FKFOQOWP,./train/FKFOQOWP.ogg,fake
VAKQAFWE,./train/VAKQAFWE.ogg,real
ROIUHLST,./train/ROIUHLST.ogg,fake
GNUFWESH,./train/GNUFWESH.ogg,real
ZRSFMZZK,./train/ZRSFMZZK.ogg,real
XSYHGCZY,./train/XSYHGCZY.ogg,real
CNFIWIPC,./train/CNFIWIPC.ogg,fake
BEMSCGME,./train/BEMSCGME.ogg,fake
UDHKRSSO,./train/UDHKRSSO.ogg,real
EAGSEXUZ,./train/EAGSEXUZ.ogg,fake
QZFKYNGS,./train/QZFKYNGS.ogg,real
NVEAGOQE,./train/NVEAGOQE.ogg,real
MVNPSFLX,./train/MVNPSFLX.ogg,fake
PFVFBCWJ,./train/PFVFBCWJ.ogg,fake
UJTHNQFK,./train/UJTHNQFK.ogg,real
XQVCASPP,./train/XQVCASPP.ogg,fake
SMMJSSNL,./train/SMMJSSNL.ogg,real
ANBREUQU,./train/ANBREUQU.ogg,real
KKDNOUWQ,./train/KKDNOUWQ.ogg,real
MDCTGJYR,./train/MDCTGJYR.ogg,fake
ZIYYCUDD,./train/ZIYYCUDD.ogg,real
GYNXCEVP,./train/GYNXCEVP.ogg,real
MPCPJHVX,./train/MPCPJHVX.ogg,fake
MSTJLJLH,./train/MSTJLJLH.ogg,real
HYUPINPR,./train/HYUPINPR.ogg,fake
BUPDGCGZ,./train/BUPDGCGZ.ogg,real
VECEWVQT,./train/VECEWVQT.ogg,real
VHAQXVHN,./train/VHAQXVHN.ogg,real
JGADCNMA,./train/JGADCNMA.ogg,real
ZATUAQFC,./train/ZATUAQFC.ogg,fake
CFFSHGWI,./train/CFFSHGWI.ogg,real
ZUUIVLER,./train/ZUUIVLER.ogg,fake
VBHJYKDM,./train/VBHJYKDM.ogg,fake
JPNFHTIF,./train/JPNFHTIF.ogg,real
LGEAQSMS,./train/LGEAQSMS.ogg,real
HXCERTUC,./train/HXCERTUC.ogg,fake
OXVSANYH,./train/OXVSANYH.ogg,real
NCWULNOD,./train/NCWULNOD.ogg,real
CXZYUGBP,./train/CXZYUGBP.ogg,real
IDCPOESP,./train/IDCPOESP.ogg,real
AMDBIWDP,./train/AMDBIWDP.ogg,fake
QRTBCTWG,./train/QRTBCTWG.ogg,real
AIDHLGBC,./train/AIDHLGBC.ogg,fake
WJXSSZNM,./train/WJXSSZNM.ogg,fake
ZJXNJIMB,./train/ZJXNJIMB.ogg,real
AQMPOSTY,./train/AQMPOSTY.ogg,real
AZDMRTHN,./train/AZDMRTHN.ogg,real
IDXVIYQN,./train/IDXVIYQN.ogg,fake
JBLCEJKW,./train/JBLCEJKW.ogg,real
BRBUFSAF,./train/BRBUFSAF.ogg,fake
MMTKYQQZ,./train/MMTKYQQZ.ogg,fake
HETPDCJF,./train/HETPDCJF.ogg,real
FTHKHOBG,./train/FTHKHOBG.ogg,real
QHIOYPXJ,./train/QHIOYPXJ.ogg,fake
NGODOKPP,./train/NGODOKPP.ogg,fake
SNFNQDSW,./train/SNFNQDSW.ogg,fake
QGEDBHGD,./train/QGEDBHGD.ogg,fake
PKQGSYZB,./train/PKQGSYZB.ogg,fake
GNICCKSO,./train/GNICCKSO.ogg,real
REZRDJRT,./train/REZRDJRT.ogg,fake
XUQJGONA,./train/XUQJGONA.ogg,real
OJRTXTKS,./train/OJRTXTKS.ogg,fake
EOPEMQND,./train/EOPEMQND.ogg,fake
FQGZOSSI,./train/FQGZOSSI.ogg,real
AOZFDBNC,./train/AOZFDBNC.ogg,fake
ZGELTIRB,./train/ZGELTIRB.ogg,fake
BQYITEYX,./train/BQYITEYX.ogg,fake
OJGNDXNX,./train/OJGNDXNX.ogg,fake
ROAJNRRN,./train/ROAJNRRN.ogg,fake
OUFGSNXJ,./train/OUFGSNXJ.ogg,fake
NCMEBLUE,./train/NCMEBLUE.ogg,real
IPVHZUCX,./train/IPVHZUCX.ogg,real
SASNVLGH,./train/SASNVLGH.ogg,fake
RZJYKJQY,./train/RZJYKJQY.ogg,fake
FSZPWNDF,./train/FSZPWNDF.ogg,fake
HBERIQFN,./train/HBERIQFN.ogg,fake
EFGYZFBI,./train/EFGYZFBI.ogg,real
ASHMBXGX,./train/ASHMBXGX.ogg,real
QROJOCFK,./train/QROJOCFK.ogg,real
CAEYBVOL,./train/CAEYBVOL.ogg,real
RUDBRBEL,./train/RUDBRBEL.ogg,real
SASGOOBR,./train/SASGOOBR.ogg,fake
UDVNTHBM,./train/UDVNTHBM.ogg,real
XUXZZQLQ,./train/XUXZZQLQ.ogg,fake
EXAKSUMH,./train/EXAKSUMH.ogg,real
DTJPLWHO,./train/DTJPLWHO.ogg,real
HGILBZPR,./train/HGILBZPR.ogg,fake
OGNLZUGF,./train/OGNLZUGF.ogg,real
RDBPIXCW,./train/RDBPIXCW.ogg,fake
LEJJOIJH,./train/LEJJOIJH.ogg,fake
WCHIMHFF,./train/WCHIMHFF.ogg,real
KETKMEYJ,./train/KETKMEYJ.ogg,real
EZARDPWR,./train/EZARDPWR.ogg,real
WDPBZRJY,./train/WDPBZRJY.ogg,real
WFGFOIZC,./train/WFGFOIZC.ogg,fake
TTZSXMFW,./train/TTZSXMFW.ogg,fake
CEASFVGJ,./train/CEASFVGJ.ogg,real
KVXCWWSO,./train/KVXCWWSO.ogg,real
BLSOJFLN,./train/BLSOJFLN.ogg,real
EXOXURPO,./train/EXOXURPO.ogg,real
OMXTVPXW,./train/OMXTVPXW.ogg,real
PKHXKWHE,./train/PKHXKWHE.ogg,fake
MZZVCZNA,./train/MZZVCZNA.ogg,fake
TIVMVCZW,./train/TIVMVCZW.ogg,real
OFOXNJNY,./train/OFOXNJNY.ogg,fake
XMJTVQOS,./train/XMJTVQOS.ogg,real
ODNVXVUT,./train/ODNVXVUT.ogg,fake
LXXIZWAG,./train/LXXIZWAG.ogg,real
KKQZEKDC,./train/KKQZEKDC.ogg,real
UBVOBVFC,./train/UBVOBVFC.ogg,real
YZCFQIVL,./train/YZCFQIVL.ogg,real
CMDBDRCT,./train/CMDBDRCT.ogg,fake
CNOQVNRH,./train/CNOQVNRH.ogg,real
UDGSJYCC,./train/UDGSJYCC.ogg,real
KHZSAMRP,./train/KHZSAMRP.ogg,real
KKAVRSZL,./train/KKAVRSZL.ogg,real
XQATSRGF,./train/XQATSRGF.ogg,fake
DZNCKLOJ,./train/DZNCKLOJ.ogg,real
XCKZBKGL,./train/XCKZBKGL.ogg,real
ZTSSIKOH,./train/ZTSSIKOH.ogg,fake
IYYXDNTD,./train/IYYXDNTD.ogg,real
RWOPYNIJ,./train/RWOPYNIJ.ogg,real
HIKLCIGR,./train/HIKLCIGR.ogg,fake
JYFVUISZ,./train/JYFVUISZ.ogg,fake
SGRSGSVY,./train/SGRSGSVY.ogg,real
ADQKGTQJ,./train/ADQKGTQJ.ogg,real
GVTHCMEH,./train/GVTHCMEH.ogg,fake
DCKTRWIP,./train/DCKTRWIP.ogg,real
XLZOKYCD,./train/XLZOKYCD.ogg,real
LPYOUCOD,./train/LPYOUCOD.ogg,fake
QHZNNUIG,./train/QHZNNUIG.ogg,real
MSZHLJTP,./train/MSZHLJTP.ogg,fake
BDPKBHDO,./train/BDPKBHDO.ogg,real
TFWYVTVA,./train/TFWYVTVA.ogg,fake
CPYVDOSG,./train/CPYVDOSG.ogg,real
FNSXFYNO,./train/FNSXFYNO.ogg,real
XPCKWXSM,./train/XPCKWXSM.ogg,real
XKUSQVOJ,./train/XKUSQVOJ.ogg,real
YYJGKDAK,./train/YYJGKDAK.ogg,fake
QLCTEGLM,./train/QLCTEGLM.ogg,fake
YCAJMUHU,./train/YCAJMUHU.ogg,fake
OXGKFUUN,./train/OXGKFUUN.ogg,real
ZFWFCKHJ,./train/ZFWFCKHJ.ogg,real
CBIUQFQU,./train/CBIUQFQU.ogg,fake
NATPLITL,./train/NATPLITL.ogg,fake
DFLKTLEZ,./train/DFLKTLEZ.ogg,fake
QRTQBHIW,./train/QRTQBHIW.ogg,real
RSCPZCDN,./train/RSCPZCDN.ogg,real
SGKJOBTJ,./train/SGKJOBTJ.ogg,fake
TESQBMHJ,./train/TESQBMHJ.ogg,real
LJYWVVJP,./train/LJYWVVJP.ogg,real
YEMZAFOH,./train/YEMZAFOH.ogg,fake
LXGDIXWH,./train/LXGDIXWH.ogg,real
WTDWXZXB,./train/WTDWXZXB.ogg,fake
HHUDSGLC,./train/HHUDSGLC.ogg,real
LEATIVWN,./train/LEATIVWN.ogg,fake
CYUVEDIO,./train/CYUVEDIO.ogg,real
JOZTQIJS,./train/JOZTQIJS.ogg,real
NYXYDRAD,./train/NYXYDRAD.ogg,fake
MJIJNMQO,./train/MJIJNMQO.ogg,fake
YEKLNYWM,./train/YEKLNYWM.ogg,real
HBZCDHWH,./train/HBZCDHWH.ogg,fake
DOFZJMFW,./train/DOFZJMFW.ogg,real
BAPHLQRY,./train/BAPHLQRY.ogg,fake
UDAVTFUS,./train/UDAVTFUS.ogg,real
FBSECZYI,./train/FBSECZYI.ogg,fake
UIYAEWMN,./train/UIYAEWMN.ogg,real
ICMGNJQE,./train/ICMGNJQE.ogg,real
BYFCDEBU,./train/BYFCDEBU.ogg,real
CEEPJPZY,./train/CEEPJPZY.ogg,fake
LABGJHGK,./train/LABGJHGK.ogg,real
HNJKSUKT,./train/HNJKSUKT.ogg,fake
MZQNGJYM,./train/MZQNGJYM.ogg,fake
OJIFDHJX,./train/OJIFDHJX.ogg,fake
BAYWJQKI,./train/BAYWJQKI.ogg,real
ZOGWICUH,./train/ZOGWICUH.ogg,real
OURKPLXQ,./train/OURKPLXQ.ogg,fake
TAVMARYO,./train/TAVMARYO.ogg,fake
VZVJEZJZ,./train/VZVJEZJZ.ogg,fake
ZKTYMUBB,./train/ZKTYMUBB.ogg,real
IMGERNVJ,./train/IMGERNVJ.ogg,fake
PMZUDAGF,./train/PMZUDAGF.ogg,real
SAGKZQPX,./train/SAGKZQPX.ogg,real
RZJLYTCR,./train/RZJLYTCR.ogg,real
JXVPKSWV,./train/JXVPKSWV.ogg,fake
VEQFZHZU,./train/VEQFZHZU.ogg,fake
SCMLIIRK,./train/SCMLIIRK.ogg,fake
MHOLWPHR,./train/MHOLWPHR.ogg,fake
ITYDMHHB,./train/ITYDMHHB.ogg,real
CWYICVIV,./train/CWYICVIV.ogg,fake
NCUOEEKE,./train/NCUOEEKE.ogg,real
CMFEIENL,./train/CMFEIENL.ogg,fake
GSTLSAIS,./train/GSTLSAIS.ogg,real
INJYTEEP,./train/INJYTEEP.ogg,fake
CHUUFOGE,./train/CHUUFOGE.ogg,real
XSIWRVBB,./train/XSIWRVBB.ogg,fake
FCHXWQCZ,./train/FCHXWQCZ.ogg,real
HNPCOSOJ,./train/HNPCOSOJ.ogg,fake
NGRIJYRA,./train/NGRIJYRA.ogg,fake
JBSWMPUR,./train/JBSWMPUR.ogg,fake
LUQSQAUX,./train/LUQSQAUX.ogg,fake
JMNKUKOT,./train/JMNKUKOT.ogg,real
YOGJRNWA,./train/YOGJRNWA.ogg,real
BIMEBATC,./train/BIMEBATC.ogg,fake
FGQYAXKH,./train/FGQYAXKH.ogg,real
UYULGQPZ,./train/UYULGQPZ.ogg,fake
JMLVWNLR,./train/JMLVWNLR.ogg,real
XMCCANSC,./train/XMCCANSC.ogg,real
XJODDGZH,./train/XJODDGZH.ogg,fake
VNIINHDM,./train/VNIINHDM.ogg,fake
EMMAYFCM,./train/EMMAYFCM.ogg,real
FHBXAATY,./train/FHBXAATY.ogg,fake
HNLQIHOK,./train/HNLQIHOK.ogg,real
WXBVESPZ,./train/WXBVESPZ.ogg,real
KBHAKAVZ,./train/KBHAKAVZ.ogg,real
YOLYNQTR,./train/YOLYNQTR.ogg,real
PQQBYKZG,./train/PQQBYKZG.ogg,real
EZMHGNRG,./train/EZMHGNRG.ogg,fake
QDBSNPMT,./train/QDBSNPMT.ogg,fake
KUOYEDGR,./train/KUOYEDGR.ogg,real
UYNHXWCO,./train/UYNHXWCO.ogg,real
IIXJJFWQ,./train/IIXJJFWQ.ogg,real
QMKFWQPF,./train/QMKFWQPF.ogg,fake
JTRMIKOD,./train/JTRMIKOD.ogg,fake
RGZIQYQG,./train/RGZIQYQG.ogg,real
WMZEBMBV,./train/WMZEBMBV.ogg,real
PXHWUUMA,./train/PXHWUUMA.ogg,real
NLVDALJE,./train/NLVDALJE.ogg,real
TNBMVXXO,./train/TNBMVXXO.ogg,fake
FBKGYNGQ,./train/FBKGYNGQ.ogg,fake
WYNCBPXH,./train/WYNCBPXH.ogg,fake
DJBTFYEG,./train/DJBTFYEG.ogg,fake
JMCOVEGI,./train/JMCOVEGI.ogg,fake
EIOLUFZE,./train/EIOLUFZE.ogg,real
RGQOFOFW,./train/RGQOFOFW.ogg,real
EDXIKUJB,./train/EDXIKUJB.ogg,fake
TQRYATAD,./train/TQRYATAD.ogg,real
CDOMUUAB,./train/CDOMUUAB.ogg,fake
JPDZZULF,./train/JPDZZULF.ogg,real
CKKTXBAX,./train/CKKTXBAX.ogg,real
UUFPFSMY,./train/UUFPFSMY.ogg,fake
ZISTGIQO,./train/ZISTGIQO.ogg,fake
ZLFKIWCH,./train/ZLFKIWCH.ogg,real
BKHDSZSD,./train/BKHDSZSD.ogg,fake
GLLTLXMF,./train/GLLTLXMF.ogg,fake
BKIGKYVX,./train/BKIGKYVX.ogg,fake
NQSVYOWW,./train/NQSVYOWW.ogg,real
UHIMLKOO,./train/UHIMLKOO.ogg,fake
VODEDZOU,./train/VODEDZOU.ogg,fake
MIUHVGKE,./train/MIUHVGKE.ogg,real
QITCXREU,./train/QITCXREU.ogg,real
KRZCIHME,./train/KRZCIHME.ogg,real
ULUBQKSV,./train/ULUBQKSV.ogg,fake
IMCBLUBO,./train/IMCBLUBO.ogg,fake
ZJNNBDQO,./train/ZJNNBDQO.ogg,fake
OXJXTEXD,./train/OXJXTEXD.ogg,real
MREIHZSD,./train/MREIHZSD.ogg,fake
VRNTXWJD,./train/VRNTXWJD.ogg,fake
NPHDTAZC,./train/NPHDTAZC.ogg,fake
UKYRLMUP,./train/UKYRLMUP.ogg,real
QOTKIJOO,./train/QOTKIJOO.ogg,real
SQNQPSMB,./train/SQNQPSMB.ogg,real
PGNIWLIE,./train/PGNIWLIE.ogg,real
HTXUDMWR,./train/HTXUDMWR.ogg,real
OLWNPQFY,./train/OLWNPQFY.ogg,real
XGJPMSKQ,./train/XGJPMSKQ.ogg,real
EVBONQFX,./train/EVBONQFX.ogg,real
WDRWAXIQ,./train/WDRWAXIQ.ogg,real
EIDKZZRT,./train/EIDKZZRT.ogg,real
KAGZYYDC,./train/KAGZYYDC.ogg,real
FQOULDDW,./train/FQOULDDW.ogg,fake
AJMMMHCS,./train/AJMMMHCS.ogg,fake
BNQXLCOC,./train/BNQXLCOC.ogg,real
YYRGEAHF,./train/YYRGEAHF.ogg,real
VMEZOVJX,./train/VMEZOVJX.ogg,fake
AYIWFDNG,./train/AYIWFDNG.ogg,real
OJPFYJIT,./train/OJPFYJIT.ogg,real
HGRMPZZE,./train/HGRMPZZE.ogg,real
PIMUHDJP,./train/PIMUHDJP.ogg,fake
MYYQPQYR,./train/MYYQPQYR.ogg,real
PMTLKFAK,./train/PMTLKFAK.ogg,fake
ZCMAYNQW,./train/ZCMAYNQW.ogg,real
ZXGGWNLZ,./train/ZXGGWNLZ.ogg,fake
ZYQRNLJQ,./train/ZYQRNLJQ.ogg,fake
BZBYTPJJ,./train/BZBYTPJJ.ogg,real
FIZJHNWI,./train/FIZJHNWI.ogg,real
LTWLUQNO,./train/LTWLUQNO.ogg,real
GUEBLWWX,./train/GUEBLWWX.ogg,real
TSXMRVAP,./train/TSXMRVAP.ogg,fake
QLKDSBBR,./train/QLKDSBBR.ogg,real
GFYFTMZG,./train/GFYFTMZG.ogg,fake
ZRMNHSLW,./train/ZRMNHSLW.ogg,fake
GFPSURUZ,./train/GFPSURUZ.ogg,fake
SKRXXKRG,./train/SKRXXKRG.ogg,fake
AOOGGTKM,./train/AOOGGTKM.ogg,fake
AWIGYAOR,./train/AWIGYAOR.ogg,real
OPUHEVGV,./train/OPUHEVGV.ogg,fake
MYTQQKLT,./train/MYTQQKLT.ogg,real
JEQWLUFW,./train/JEQWLUFW.ogg,real
QVYRCLPW,./train/QVYRCLPW.ogg,fake
CVJLCSUD,./train/CVJLCSUD.ogg,real
UOMUKIAM,./train/UOMUKIAM.ogg,fake
ZJZUNLXC,./train/ZJZUNLXC.ogg,fake
UBWZKXBQ,./train/UBWZKXBQ.ogg,real
HQELLBIX,./train/HQELLBIX.ogg,fake
UMVBGIYE,./train/UMVBGIYE.ogg,real
MTZSXJQR,./train/MTZSXJQR.ogg,fake
IQKSHQUY,./train/IQKSHQUY.ogg,real
WUWGNEVN,./train/WUWGNEVN.ogg,fake
PDPHBBVM,./train/PDPHBBVM.ogg,real
QWVFKCEX,./train/QWVFKCEX.ogg,real
JWEAAOLS,./train/JWEAAOLS.ogg,fake
TNBSRJEB,./train/TNBSRJEB.ogg,fake
PEYEUYKX,./train/PEYEUYKX.ogg,fake
NETGJGQX,./train/NETGJGQX.ogg,fake
EQEEGYKG,./train/EQEEGYKG.ogg,real
HPSKTGPS,./train/HPSKTGPS.ogg,fake
BKZBNNJF,./train/BKZBNNJF.ogg,real
TBZMONEI,./train/TBZMONEI.ogg,real
RSRGGGJF,./train/RSRGGGJF.ogg,real
DMNZBLPC,./train/DMNZBLPC.ogg,real
ZVXFLROU,./train/ZVXFLROU.ogg,fake
LEQSYWQJ,./train/LEQSYWQJ.ogg,fake
KRSKKHJF,./train/KRSKKHJF.ogg,real
LQISUGDC,./train/LQISUGDC.ogg,fake
URQFUMTZ,./train/URQFUMTZ.ogg,real
JGZBXPKT,./train/JGZBXPKT.ogg,real
HBTIZBGR,./train/HBTIZBGR.ogg,fake
DJUDWMDY,./train/DJUDWMDY.ogg,fake
ASKARHVO,./train/ASKARHVO.ogg,real
XJNFDMZE,./train/XJNFDMZE.ogg,fake
ZWPWYAIZ,./train/ZWPWYAIZ.ogg,fake
WHULVDVU,./train/WHULVDVU.ogg,fake
SPUNYRHE,./train/SPUNYRHE.ogg,real
HDKRMHCQ,./train/HDKRMHCQ.ogg,fake
UKAAYDSX,./train/UKAAYDSX.ogg,fake
ZGEOVBZS,./train/ZGEOVBZS.ogg,real
UDQGPEZD,./train/UDQGPEZD.ogg,fake
OAJAPIWL,./train/OAJAPIWL.ogg,fake
RVQESNAI,./train/RVQESNAI.ogg,real
RNZBMGNC,./train/RNZBMGNC.ogg,fake
VDKIIRNA,./train/VDKIIRNA.ogg,fake
AMUEJQHG,./train/AMUEJQHG.ogg,fake
DYCNHVSN,./train/DYCNHVSN.ogg,fake
JZRNELRF,./train/JZRNELRF.ogg,real
ITOHHPUN,./train/ITOHHPUN.ogg,fake
MLWRGQLS,./train/MLWRGQLS.ogg,fake
HRNWNNKT,./train/HRNWNNKT.ogg,real
GSPSNPZN,./train/GSPSNPZN.ogg,real
GJRPEHQA,./train/GJRPEHQA.ogg,real
PVZESVUY,./train/PVZESVUY.ogg,fake
MPRBYUQA,./train/MPRBYUQA.ogg,fake
QUWPWFQR,./train/QUWPWFQR.ogg,real
ZGNJMPHR,./train/ZGNJMPHR.ogg,fake
OIRYJQFW,./train/OIRYJQFW.ogg,real
AZNFFTUI,./train/AZNFFTUI.ogg,fake
UGRKDHUO,./train/UGRKDHUO.ogg,real
AHJGLZQK,./train/AHJGLZQK.ogg,real
TPWPHFAZ,./train/TPWPHFAZ.ogg,fake
QBHWIAQJ,./train/QBHWIAQJ.ogg,real
HEWIAZJL,./train/HEWIAZJL.ogg,fake
MGXHCYBN,./train/MGXHCYBN.ogg,fake
BFBTXKOG,./train/BFBTXKOG.ogg,fake
BJIBRGXG,./train/BJIBRGXG.ogg,fake
CIZVVGGI,./train/CIZVVGGI.ogg,fake
AQRZGDWO,./train/AQRZGDWO.ogg,real
RBUGRBQR,./train/RBUGRBQR.ogg,real
MVUVTWWU,./train/MVUVTWWU.ogg,fake
XSJMFOFO,./train/XSJMFOFO.ogg,fake
GWGYQTNR,./train/GWGYQTNR.ogg,fake
NRQEUZTC,./train/NRQEUZTC.ogg,fake
VOQVCIOR,./train/VOQVCIOR.ogg,fake
HVEVRLTB,./train/HVEVRLTB.ogg,real
NTSBRBCJ,./train/NTSBRBCJ.ogg,real
WOHAFRXW,./train/WOHAFRXW.ogg,fake
TFXDJKSS,./train/TFXDJKSS.ogg,real
PNVPZLWS,./train/PNVPZLWS.ogg,real
VTIPHSGW,./train/VTIPHSGW.ogg,real
TFXUDHED,./train/TFXUDHED.ogg,real
SKZTHAWQ,./train/SKZTHAWQ.ogg,fake
VICWLYPK,./train/VICWLYPK.ogg,real
NIMSJXIL,./train/NIMSJXIL.ogg,real
MHKVVFJW,./train/MHKVVFJW.ogg,fake
ZMZAMFCK,./train/ZMZAMFCK.ogg,fake
GKCTUDFQ,./train/GKCTUDFQ.ogg,real
YKELIOMD,./train/YKELIOMD.ogg,real
GTAHPQEH,./train/GTAHPQEH.ogg,fake
WDJGNRAT,./train/WDJGNRAT.ogg,real
AUZLGVYE,./train/AUZLGVYE.ogg,fake
PXKAFJLP,./train/PXKAFJLP.ogg,fake
KDINXVNW,./train/KDINXVNW.ogg,fake
XSBLODAY,./train/XSBLODAY.ogg,real
XZVYQEIR,./train/XZVYQEIR.ogg,real
ATSSUWGK,./train/ATSSUWGK.ogg,real
YOXVIWDE,./train/YOXVIWDE.ogg,real
SNFXEMPM,./train/SNFXEMPM.ogg,real
ETFZWCQB,./train/ETFZWCQB.ogg,fake
VMCNQNPN,./train/VMCNQNPN.ogg,fake
DHVRREIY,./train/DHVRREIY.ogg,fake
LIUGMRVO,./train/LIUGMRVO.ogg,real
PTXROCLR,./train/PTXROCLR.ogg,real
CRNUGDVX,./train/CRNUGDVX.ogg,real
GDIMLZSH,./train/GDIMLZSH.ogg,fake
LVNPOVHE,./train/LVNPOVHE.ogg,fake
ZIFVKFOK,./train/ZIFVKFOK.ogg,fake
EVCAKEGN,./train/EVCAKEGN.ogg,fake
KPONNMJM,./train/KPONNMJM.ogg,fake
NIDGMPNR,./train/NIDGMPNR.ogg,real
WYNWXCIT,./train/WYNWXCIT.ogg,fake
HLSZRLIB,./train/HLSZRLIB.ogg,fake
OWEVBYYC,./train/OWEVBYYC.ogg,real
EHESWULQ,./train/EHESWULQ.ogg,real
OSXAKCCG,./train/OSXAKCCG.ogg,fake
IBREJLBA,./train/IBREJLBA.ogg,real
QPIEHARF,./train/QPIEHARF.ogg,real
EFUEQMFZ,./train/EFUEQMFZ.ogg,real
FSNLMMAO,./train/FSNLMMAO.ogg,fake
GSUVDCCQ,./train/GSUVDCCQ.ogg,real
LDOAQDWX,./train/LDOAQDWX.ogg,real
FZXCVCSD,./train/FZXCVCSD.ogg,fake
AWJCVMGJ,./train/AWJCVMGJ.ogg,real
TRPYOGDS,./train/TRPYOGDS.ogg,fake
GRGJOYBZ,./train/GRGJOYBZ.ogg,fake
UUUBJWLL,./train/UUUBJWLL.ogg,real
DERHJHKG,./train/DERHJHKG.ogg,real
HHDZJFJL,./train/HHDZJFJL.ogg,fake
YIGYIPKX,./train/YIGYIPKX.ogg,real
AAUSMRIH,./train/AAUSMRIH.ogg,fake
JOIHUENS,./train/JOIHUENS.ogg,fake
MHGGUOCV,./train/MHGGUOCV.ogg,real
YSQKXWYX,./train/YSQKXWYX.ogg,real
OLMOCKPT,./train/OLMOCKPT.ogg,fake
ZOCRKCPA,./train/ZOCRKCPA.ogg,fake
BCHDCXEB,./train/BCHDCXEB.ogg,fake
ZTDXFCQY,./train/ZTDXFCQY.ogg,fake
ZSYLDWJC,./train/ZSYLDWJC.ogg,fake
GBSMKSSM,./train/GBSMKSSM.ogg,real
MOYJSDEG,./train/MOYJSDEG.ogg,real
IGWWSOJA,./train/IGWWSOJA.ogg,fake
KPQGPSJY,./train/KPQGPSJY.ogg,real
XXUNROMT,./train/XXUNROMT.ogg,fake
BAVRHGJI,./train/BAVRHGJI.ogg,real
EKUSMUVW,./train/EKUSMUVW.ogg,real
VXIALYEJ,./train/VXIALYEJ.ogg,fake
TCIBMSIS,./train/TCIBMSIS.ogg,fake
WMUSIJGE,./train/WMUSIJGE.ogg,fake
VNJMYMQQ,./train/VNJMYMQQ.ogg,fake
UFBXGQKX,./train/UFBXGQKX.ogg,fake
XXSKMIKG,./train/XXSKMIKG.ogg,real
KSNEGXJD,./train/KSNEGXJD.ogg,real
MNYPJORO,./train/MNYPJORO.ogg,real
ZLWEIPIW,./train/ZLWEIPIW.ogg,fake
VZCOPLBS,./train/VZCOPLBS.ogg,fake
SVZEZTQK,./train/SVZEZTQK.ogg,real
LGYILXWF,./train/LGYILXWF.ogg,real
XDCDKJST,./train/XDCDKJST.ogg,real
GSTLFZYN,./train/GSTLFZYN.ogg,real
ESTIYURM,./train/ESTIYURM.ogg,fake
QKLEAJPT,./train/QKLEAJPT.ogg,fake
DLRKTZOF,./train/DLRKTZOF.ogg,fake
ZWWCQSHH,./train/ZWWCQSHH.ogg,fake
GAIBOGZW,./train/GAIBOGZW.ogg,real
CONGSEUB,./train/CONGSEUB.ogg,real
CNHQOTXY,./train/CNHQOTXY.ogg,real
RUKDLOWK,./train/RUKDLOWK.ogg,real
BNJPBLWR,./train/BNJPBLWR.ogg,real
WYDDSTTT,./train/WYDDSTTT.ogg,real
HIYJJAAN,./train/HIYJJAAN.ogg,fake
ITGLBPKW,./train/ITGLBPKW.ogg,fake
FZVOLWRY,./train/FZVOLWRY.ogg,real
YQTCVBDM,./train/YQTCVBDM.ogg,real
EDWWVWZE,./train/EDWWVWZE.ogg,fake
BSAVSDVQ,./train/BSAVSDVQ.ogg,real
GEWGZWRZ,./train/GEWGZWRZ.ogg,fake
GPMPXCLK,./train/GPMPXCLK.ogg,fake
OQGXGAJK,./train/OQGXGAJK.ogg,real
HNORFQVI,./train/HNORFQVI.ogg,real
ILYVHTRV,./train/ILYVHTRV.ogg,real
RHOSJDFT,./train/RHOSJDFT.ogg,real
XTFAXWAX,./train/XTFAXWAX.ogg,real
CHXEYVUT,./train/CHXEYVUT.ogg,fake
TNAOADHJ,./train/TNAOADHJ.ogg,real
